,Open,High,Low,Close,Adj Close,Volume
2021-09-12,190.51,191.18,184.81,187.04,187.04,455600
2021-09-13,190.55,190.55,183.0,185.79,185.79,496100
2021-09-14,185.32,189.87,184.71,187.97,187.97,401700
2021-09-15,187.47,190.0,186.24,187.48,187.48,417500
2021-09-16,189.1,191.86,185.97,190.2,190.2,323900
2021-09-17,190.43,191.85,185.41,190.34,190.34,1187000
2021-09-18,189.61,190.62,184.26,188.05,188.05,983000
2021-09-19,188.79,189.39,183.11,185.75,185.75,779000
2021-09-20,187.97,188.16,181.96,183.46,183.46,575000
2021-09-21,184.54,187.1,183.69,184.15,184.15,761800
2021-09-22,185.21,185.42,181.26,182.21,182.21,1042300
2021-09-23,183.49,187.75,180.65,186.95,186.95,292600
2021-09-24,185.9,189.08,185.4,187.4,187.4,228300
2021-09-25,186.31,190.88,184.07,189.55,189.55,418733
2021-09-26,186.72,192.67,182.73,191.7,191.7,609166
2021-09-27,187.13,194.47,181.4,193.85,193.85,799600
2021-09-28,180.27,184.27,174.39,177.08,177.08,1247400
2021-09-29,178.53,182.66,177.0,177.45,177.45,388200
2021-09-30,177.84,191.41,177.84,188.81,188.81,773000
2021-10-01,188.42,193.89,186.55,192.68,192.68,400300
2021-10-02,190.61,195.28,188.7,193.46,193.46,469100
2021-10-03,192.81,196.66,190.86,194.24,194.24,537900
2021-10-04,195.0,198.05,193.01,195.02,195.02,606700
2021-10-05,195.34,199.69,195.25,198.35,198.35,394800
2021-10-06,196.04,201.49,196.04,201.08,201.08,555600
2021-10-07,201.83,204.94,198.85,202.91,202.91,307400
2021-10-08,203.45,206.84,202.07,203.7,203.7,313600
2021-10-09,203.59,206.64,202.21,203.98,203.98,283133
2021-10-10,203.73,206.43,202.34,204.25,204.25,252666
2021-10-11,203.87,206.23,202.48,204.53,204.53,222200
2021-10-12,206.38,206.51,202.49,203.44,203.44,402300
2021-10-13,204.0,206.28,200.8,203.89,203.89,317400
2021-10-14,207.0,212.0,205.28,209.29,209.29,455200
2021-10-15,210.0,210.19,207.37,208.56,208.56,404900
2021-10-16,209.62,209.75,205.68,207.01,207.01,380766
2021-10-17,209.24,209.3,203.99,205.45,205.45,356633
2021-10-18,208.86,208.86,202.3,203.9,203.9,332500
2021-10-19,203.58,207.15,201.28,206.59,206.59,259700
2021-10-20,208.31,208.81,203.17,203.82,203.82,279700
2021-10-21,204.46,205.29,201.86,204.33,204.33,237500
2021-10-22,205.17,205.17,198.36,198.61,198.61,481300
2021-10-23,202.78,204.36,197.57,198.96,198.96,453666
2021-10-24,200.39,203.56,196.78,199.32,199.32,426033
2021-10-25,198.0,202.75,195.99,199.67,199.67,398400
2021-10-26,199.68,200.0,196.57,197.71,197.71,376300
2021-10-27,197.47,197.94,190.19,191.16,191.16,769200
2021-10-28,169.07,172.46,156.01,162.14,162.14,2766300
2021-10-29,161.12,164.36,154.82,159.56,159.56,1466200
2021-10-30,161.06,165.81,156.59,161.83,161.83,1246733
2021-10-31,161.0,167.25,158.36,164.09,164.09,1027266
2021-11-01,160.94,168.7,160.13,166.36,166.36,807800
2021-11-02,167.53,169.59,163.88,167.65,167.65,596900
2021-11-03,167.01,173.35,165.41,172.87,172.87,947600
2021-11-04,172.46,185.72,172.46,185.55,185.55,1039400
2021-11-05,185.88,188.22,181.46,187.25,187.25,710000
2021-11-06,186.74,188.77,182.07,187.49,187.49,670933
2021-11-07,187.61,189.31,182.67,187.73,187.73,631866
2021-11-08,188.47,189.86,183.28,187.97,187.97,592800
2021-11-09,189.0,189.0,181.99,183.92,183.92,471500
2021-11-10,183.1,186.34,176.01,176.25,176.25,424800
2021-11-11,177.24,181.88,172.68,173.05,173.05,532300
2021-11-12,174.05,174.74,169.9,170.87,170.87,603800
2021-11-13,172.61,174.69,169.69,171.68,171.68,592966
2021-11-14,171.18,174.65,169.48,172.5,172.5,582133
2021-11-15,169.74,174.6,169.27,173.31,173.31,571300
2021-11-16,172.79,174.65,169.78,172.94,172.94,305700
2021-11-17,171.7,173.64,167.44,172.73,172.73,483800
2021-11-18,182.29,189.69,178.51,178.98,178.98,1716200
2021-11-19,174.72,182.32,172.57,181.0,181.0,645400
2021-11-20,179.48,186.55,177.05,183.0,183.0,885933
2021-11-21,184.23,190.77,181.54,185.01,185.01,1126466
2021-11-22,188.99,195.0,186.02,187.01,187.01,1367000
2021-11-23,188.0,189.36,180.96,187.15,187.15,565000
2021-11-24,187.59,189.04,184.01,188.8,188.8,273200
2021-11-25,188.19,191.01,184.83,188.67,188.67,307250
2021-11-26,188.8,192.98,185.65,188.53,188.53,341300
2021-11-27,189.12,192.07,183.89,185.93,185.93,366833
2021-11-28,189.43,191.15,182.14,183.34,183.34,392366
2021-11-29,189.75,190.24,180.38,180.74,180.74,417900
2021-11-30,181.53,185.37,179.08,183.8,183.8,844500
2021-12-01,183.19,186.27,179.64,179.93,179.93,371400
2021-12-02,179.43,184.44,178.5,182.85,182.85,430700
2021-12-03,183.57,185.54,170.25,171.36,171.36,640100
2021-12-04,179.05,182.9,169.91,173.24,173.24,620633
2021-12-05,174.52,180.26,169.56,175.12,175.12,601166
2021-12-06,170.0,177.62,169.22,177.0,177.0,581700
2021-12-07,180.11,183.35,176.56,180.28,180.28,1107400
2021-12-08,181.23,183.95,176.47,176.92,176.92,731900
2021-12-09,177.44,177.99,169.9,172.47,172.47,1133800
2021-12-10,172.97,179.25,172.3,173.65,173.65,394400
2021-12-11,173.83,182.06,172.95,177.91,177.91,559966
2021-12-12,174.68,184.87,173.61,182.16,182.16,725533
2021-12-13,175.54,187.68,174.26,186.42,186.42,891100
2021-12-14,186.27,190.06,183.11,185.73,185.73,658500
2021-12-15,185.73,194.1,184.75,191.06,191.06,760100
2021-12-16,186.57,190.54,180.88,184.88,184.88,560500
2021-12-17,183.9,195.8,180.0,194.57,194.57,957600
2021-12-18,187.66,197.03,183.51,195.81,195.81,1147133
2021-12-19,191.43,198.27,187.01,197.05,197.05,1336666
2021-12-20,195.19,199.5,190.52,198.29,198.29,1526200
2021-12-21,199.0,199.88,196.29,199.59,199.59,1174900
2021-12-22,189.13,193.75,184.02,187.38,187.38,1240000
2021-12-23,189.18,196.3,185.94,194.35,194.35,390400
2021-12-24,189.38,194.73,179.23,186.04,186.04,1425675
2021-12-25,189.59,193.15,172.53,177.73,177.73,2460950
2021-12-26,189.79,191.58,165.82,169.42,169.42,3496225
2021-12-27,190.0,190.0,159.11,161.11,161.11,4531500
2021-12-28,161.43,171.99,161.11,168.7,168.7,1207100
2021-12-29,169.9,170.36,165.27,170.08,170.08,582900
2021-12-30,169.74,174.5,168.97,171.03,171.03,676900
2021-12-31,171.62,175.32,169.58,169.58,169.58,381800
2022-01-01,171.43,174.88,168.25,171.02,171.02,585600
2022-01-02,171.25,174.44,166.91,172.47,172.47,789400
2022-01-03,171.06,174.0,165.58,173.91,173.91,993200
2022-01-04,172.05,174.66,161.58,165.23,165.23,833100
2022-01-05,161.57,163.28,154.59,155.09,155.09,886800
2022-01-06,156.19,156.19,146.31,151.0,151.0,1122400
2022-01-07,151.0,153.3,147.41,148.13,148.13,594200
2022-01-08,149.39,152.26,145.78,148.81,148.81,676533
2022-01-09,147.77,151.21,144.14,149.48,149.48,758866
2022-01-10,146.16,150.17,142.51,150.16,150.16,841200
2022-01-11,151.11,152.12,146.33,148.03,148.03,674100
2022-01-12,146.89,149.47,144.01,147.54,147.54,750400
2022-01-13,147.47,150.82,144.97,148.0,148.0,606300
2022-01-14,147.78,152.42,142.69,148.5,148.5,457100
2022-01-15,147.25,151.07,141.67,146.17,146.17,504700
2022-01-16,146.71,149.71,140.65,143.85,143.85,552300
2022-01-17,146.18,148.36,139.63,141.52,141.52,599900
2022-01-18,145.65,147.01,138.61,139.19,139.19,647500
2022-01-19,141.27,144.18,137.69,138.62,138.62,475000
2022-01-20,146.16,146.44,137.9,138.31,138.31,576300
2022-01-21,130.2,137.92,129.85,136.41,136.41,1164700
2022-01-22,131.1,137.61,129.28,136.45,136.45,1105333
2022-01-23,131.99,137.29,128.7,136.49,136.49,1045966
2022-01-24,132.89,136.98,128.13,136.53,136.53,986600
2022-01-25,135.54,136.44,130.46,130.94,130.94,806300
2022-01-26,133.58,136.76,129.87,130.12,130.12,774000
2022-01-27,130.53,131.99,126.89,127.18,127.18,904400
2022-01-28,129.06,132.56,125.0,132.09,132.09,929800
2022-01-29,130.23,134.3,127.53,133.93,133.93,1014433
2022-01-30,131.41,136.04,130.05,135.76,135.76,1099066
2022-01-31,132.58,137.78,132.58,137.6,137.6,1183700
2022-02-01,138.14,146.26,138.09,144.93,144.93,1137500
2022-02-02,144.67,145.98,143.38,145.26,145.26,670600
2022-02-03,145.04,147.29,141.28,142.51,142.51,469400
2022-02-04,141.59,146.39,140.66,145.42,145.42,670000
2022-02-05,142.95,147.52,142.17,146.5,146.5,609833
2022-02-06,144.3,148.64,143.69,147.57,147.57,549666
2022-02-07,145.66,149.77,145.2,148.65,148.65,489500
2022-02-08,147.41,149.4,144.26,147.64,147.64,695500
2022-02-09,149.14,151.57,146.55,151.4,151.4,779800
2022-02-10,148.15,157.09,147.57,150.86,150.86,896300
2022-02-11,149.28,154.45,148.07,150.76,150.76,972700
2022-02-12,149.77,153.35,147.94,150.06,150.06,963400
2022-02-13,150.27,152.25,147.8,149.36,149.36,954100
2022-02-14,150.76,151.15,147.67,148.66,148.66,944800
2022-02-15,150.02,153.77,149.66,153.3,153.3,580100
2022-02-16,153.29,153.65,149.74,153.28,153.28,333500
2022-02-17,152.71,152.97,149.66,149.95,149.95,722700
2022-02-18,150.49,151.43,145.69,147.5,147.5,739000
2022-02-19,149.57,150.84,145.6,147.33,147.33,792150
2022-02-20,148.64,150.24,145.5,147.15,147.15,845300
2022-02-21,147.71,149.65,145.4,146.98,146.98,898450
2022-02-22,146.79,149.06,145.31,146.81,146.81,951600
2022-02-23,148.43,149.31,145.93,147.47,147.47,991300
2022-02-24,144.91,152.97,143.3,152.89,152.89,1245300
2022-02-25,152.12,155.1,150.21,155.0,155.0,928900
2022-02-26,152.81,156.17,150.33,155.95,155.95,881400
2022-02-27,153.49,157.23,150.46,156.9,156.9,833900
2022-02-28,154.18,158.3,150.58,157.85,157.85,786400
2022-03-01,158.88,164.4,157.32,162.51,162.51,922500
2022-03-02,162.14,163.98,159.53,163.2,163.2,427100
2022-03-03,164.51,167.68,163.74,165.07,165.07,1189200
2022-03-04,164.22,166.84,160.63,164.44,164.44,1516200
2022-03-05,164.06,166.3,161.04,163.96,163.96,1262800
2022-03-06,163.91,165.75,161.46,163.48,163.48,1009400
2022-03-07,163.75,165.21,161.87,163.0,163.0,756000
2022-03-08,160.22,166.07,160.22,162.0,162.0,1007300
2022-03-09,162.59,165.33,160.98,162.23,162.23,926700
2022-03-10,161.51,163.96,156.6,160.56,160.56,773000
2022-03-11,161.24,161.99,153.87,154.96,154.96,602300
2022-03-12,159.1,160.13,152.63,153.91,153.91,643766
2022-03-13,156.96,158.26,151.39,152.85,152.85,685233
2022-03-14,154.82,156.4,150.15,151.8,151.8,726700
2022-03-15,152.02,153.09,149.0,152.92,152.92,593400
2022-03-16,154.56,158.99,153.02,158.97,158.97,539700
2022-03-17,162.0,164.23,160.15,163.08,163.08,816700
2022-03-18,164.73,166.43,163.35,165.25,165.25,1035400
2022-03-19,164.54,166.29,162.82,164.31,164.31,914900
2022-03-20,164.36,166.14,162.28,163.37,163.37,794400
2022-03-21,164.17,166.0,161.75,162.43,162.43,673900
2022-03-22,163.57,164.14,161.22,163.83,163.83,729900
2022-03-23,162.87,164.5,161.91,162.35,162.35,612600
2022-03-24,164.26,164.26,160.59,163.7,163.7,865300
2022-03-25,165.0,165.0,161.36,163.81,163.81,539700
2022-03-26,164.49,164.71,160.52,163.09,163.09,581366
2022-03-27,163.97,164.42,159.69,162.37,162.37,623033
2022-03-28,163.46,164.13,158.85,161.65,161.65,664700
2022-03-29,163.63,166.74,163.57,166.74,166.74,744300
2022-03-30,167.41,169.87,165.02,165.24,165.24,553400
2022-03-31,166.56,168.57,163.05,163.29,163.29,646100
2022-04-01,166.41,180.35,164.01,169.29,169.29,1789100
2022-04-02,166.69,176.13,162.83,166.78,166.78,1695266
2022-04-03,166.98,171.91,161.64,164.28,164.28,1601433
2022-04-04,167.26,167.69,160.46,161.77,161.77,1507600
2022-04-05,161.25,165.98,159.47,159.91,159.91,661400
2022-04-06,158.02,160.4,157.2,158.47,158.47,736200
2022-04-07,157.95,168.04,157.66,162.25,162.25,1047500
2022-04-08,163.0,168.48,162.99,163.42,163.42,686300
2022-04-09,163.27,167.41,161.05,161.42,161.42,660900
2022-04-10,163.53,166.35,159.12,159.43,159.43,635500
2022-04-11,163.8,165.28,157.18,157.43,157.43,610100
2022-04-12,158.46,165.15,157.79,159.58,159.58,956100
2022-04-13,160.79,168.59,158.81,168.46,168.46,579000
2022-04-14,168.43,170.04,167.3,167.34,167.34,458700
2022-04-15,167.86,169.21,164.44,164.67,164.67,507725
2022-04-16,167.29,168.39,161.58,162.01,162.01,556750
2022-04-17,166.73,167.57,158.71,159.34,159.34,605775
2022-04-18,166.16,166.74,155.85,156.68,156.68,654800
2022-04-19,157.48,161.64,156.99,161.2,161.2,638300
2022-04-20,164.28,168.32,160.48,167.95,167.95,528200
2022-04-21,168.73,171.84,168.3,168.75,168.75,878100
2022-04-22,168.34,169.06,166.43,167.0,167.0,784100
2022-04-23,165.93,167.48,163.4,165.36,165.36,822833
2022-04-24,163.52,165.91,160.38,163.71,163.71,861566
2022-04-25,161.11,164.33,157.35,162.07,162.07,900300
2022-04-26,160.15,161.11,154.58,155.0,155.0,977200
2022-04-27,155.74,157.67,153.89,154.92,154.92,1047600
2022-04-28,150.36,151.31,138.52,143.16,143.16,1893100
2022-04-29,142.04,143.75,132.45,133.43,133.43,1428600
2022-04-30,138.56,142.22,132.16,135.3,135.3,1233700
2022-05-01,135.07,140.68,131.88,137.18,137.18,1038800
2022-05-02,131.59,139.15,131.59,139.05,139.05,843900
2022-05-03,140.17,143.28,139.45,142.89,142.89,691500
2022-05-04,143.72,144.98,138.73,143.43,143.43,942600
2022-05-05,142.74,142.74,134.51,136.74,136.74,791800
2022-05-06,135.16,136.5,132.13,134.75,134.75,596500
2022-05-07,134.14,135.07,128.14,130.67,130.67,869733
2022-05-08,133.13,133.64,124.15,126.6,126.6,1142966
2022-05-09,132.11,132.21,120.16,122.52,122.52,1416200
2022-05-10,126.21,131.06,124.34,128.18,128.18,1013200
2022-05-11,126.47,129.16,119.58,120.42,120.42,944300
2022-05-12,119.3,123.14,117.58,121.33,121.33,1047500
2022-05-13,124.01,128.77,124.0,126.47,126.47,740300
2022-05-14,124.59,128.48,123.76,125.94,125.94,806733
2022-05-15,125.16,128.2,123.51,125.4,125.4,873166
2022-05-16,125.74,127.91,123.27,124.87,124.87,939600
2022-05-17,127.41,130.1,125.66,129.31,129.31,724200
2022-05-18,126.44,130.9,125.52,128.31,128.31,660900
2022-05-19,128.47,131.35,127.34,129.36,129.36,744100
2022-05-20,129.82,133.13,129.22,132.27,132.27,1168800
2022-05-21,130.57,133.18,128.92,131.37,131.37,1082633
2022-05-22,131.32,133.24,128.61,130.48,130.48,996466
2022-05-23,132.07,133.29,128.31,129.58,129.58,910300
2022-05-24,128.59,128.59,124.8,127.05,127.05,536400
2022-05-25,126.67,127.83,124.83,126.75,126.75,916600
2022-05-26,127.19,129.06,125.02,125.6,125.6,330300
2022-05-27,125.37,127.92,121.36,127.77,127.77,557800
2022-05-28,125.92,127.86,121.65,127.28,127.28,669875
2022-05-29,126.47,127.81,121.93,126.78,126.78,781950
2022-05-30,127.01,127.75,122.22,126.29,126.29,894025
2022-05-31,127.56,127.7,122.5,125.8,125.8,1006100
2022-06-01,126.01,129.29,122.9,123.05,123.05,489100
2022-06-02,122.56,125.59,120.43,125.5,125.5,522600
2022-06-03,124.99,131.8,124.79,131.52,131.52,647900
2022-06-04,127.7,132.56,126.6,131.56,131.56,881300
2022-06-05,130.4,133.31,128.42,131.59,131.59,1114700
2022-06-06,133.11,134.07,130.23,131.63,131.63,1348100
2022-06-07,131.45,134.29,130.27,134.01,134.01,737900
2022-06-08,133.85,141.54,132.95,139.4,139.4,842800
2022-06-09,138.4,139.34,134.55,135.0,135.0,1076900
2022-06-10,133.11,134.1,130.29,132.11,132.11,834100
2022-06-11,131.21,132.71,127.72,130.64,130.64,916200
2022-06-12,129.3,131.31,125.14,129.17,129.17,998300
2022-06-13,127.4,129.92,122.57,127.7,127.7,1080400
2022-06-14,128.74,137.08,128.62,133.52,133.52,1303500
2022-06-15,133.46,137.31,133.15,135.45,135.45,1002500
2022-06-16,131.19,135.08,128.8,134.82,134.82,876800
2022-06-17,135.83,139.37,134.77,137.09,137.09,1308600
2022-06-18,136.55,139.84,135.67,137.57,137.57,1246400
2022-06-19,137.28,140.31,136.56,138.06,138.06,1184200
2022-06-20,138.0,140.78,137.46,138.54,138.54,1122000
2022-06-21,138.72,141.25,138.35,139.02,139.02,1059800
2022-06-22,137.36,142.6,135.21,141.56,141.56,877000
2022-06-23,142.51,146.43,137.82,146.3,146.3,825700
2022-06-24,147.68,148.25,144.34,147.5,147.5,1629100
2022-06-25,146.61,147.72,143.41,147.16,147.16,1485400
2022-06-26,145.54,147.18,142.48,146.83,146.83,1341700
2022-06-27,144.47,146.65,141.55,146.49,146.49,1198000
2022-06-28,146.14,147.48,139.51,142.2,142.2,1716800
2022-06-29,142.23,146.01,140.01,145.43,145.43,441000
2022-06-30,144.27,147.53,143.09,145.85,145.85,837700
2022-07-01,145.0,148.51,144.18,148.25,148.25,568300
2022-07-02,145.49,149.19,144.4,148.87,148.87,626275
2022-07-03,145.98,149.86,144.62,149.49,149.49,684250
2022-07-04,146.47,150.54,144.84,150.11,150.11,742225
2022-07-05,146.96,151.22,145.06,150.73,150.73,800200
2022-07-06,149.87,153.01,149.53,150.0,150.0,711500
2022-07-07,149.61,154.0,149.33,153.42,153.42,492500
2022-07-08,151.71,153.02,150.1,152.49,152.49,577600
2022-07-09,151.93,153.11,150.14,151.96,151.96,580300
2022-07-10,152.15,153.2,150.19,151.44,151.44,583000
2022-07-11,152.37,153.29,150.23,150.91,150.91,585700
2022-07-12,149.75,149.9,143.55,145.85,145.85,781800
2022-07-13,143.44,147.57,140.94,142.7,142.7,708100
2022-07-14,141.04,142.6,138.29,138.54,138.54,739300
2022-07-15,138.16,146.4,138.04,145.39,145.39,994200
2022-07-16,140.62,146.85,138.69,143.81,143.81,848333
2022-07-17,143.07,147.29,139.35,142.22,142.22,702466
2022-07-18,145.53,147.74,140.0,140.64,140.64,556600
2022-07-19,143.02,145.86,141.59,145.72,145.72,442900
2022-07-20,146.63,149.72,144.9,146.56,146.56,436600
2022-07-21,146.56,149.14,146.42,147.2,147.2,425700
2022-07-22,148.51,148.51,143.01,143.21,143.21,550600
2022-07-23,146.67,146.72,141.87,142.54,142.54,525100
2022-07-24,144.84,144.94,140.73,141.87,141.87,499600
2022-07-25,143.0,143.15,139.59,141.2,141.2,474100
2022-07-26,141.96,142.89,137.02,140.0,140.0,674500
2022-07-27,140.05,143.66,137.0,141.97,141.97,779000
2022-07-28,137.0,145.28,135.46,143.52,143.52,542400
2022-07-29,143.0,143.93,139.42,142.04,142.04,609500
2022-07-30,142.61,143.92,139.17,141.34,141.34,552400
2022-07-31,142.21,143.92,138.91,140.65,140.65,495300
2022-08-01,141.82,143.91,138.66,139.95,139.95,438200
2022-08-02,140.29,142.86,138.18,141.97,141.97,317200
2022-08-03,210.0,220.92,198.0,212.01,212.01,8549500
2022-08-04,189.43,226.0,188.88,224.05,224.05,3413900
2022-08-05,224.01,226.0,213.48,218.58,218.58,1356700
2022-08-06,221.36,227.84,214.34,222.63,222.63,1666633
2022-08-07,218.72,229.69,215.21,226.69,226.69,1976566
2022-08-08,216.07,231.53,216.07,230.74,230.74,2286500
2022-08-09,230.35,231.5,222.56,223.37,223.37,1117900
2022-08-10,225.33,233.88,224.4,232.0,232.0,969800
2022-08-11,231.9,234.51,228.0,229.39,229.39,736900
2022-08-12,229.39,236.8,228.03,233.85,233.85,619800
2022-08-13,228.31,235.61,227.02,232.9,232.9,657166
2022-08-14,227.24,234.41,226.01,231.96,231.96,694533
2022-08-15,226.16,233.22,225.0,231.01,231.01,731900
2022-08-16,232.55,234.98,227.78,228.15,228.15,700500
2022-08-17,226.09,226.96,222.24,223.13,223.13,518300
2022-08-18,223.97,224.85,221.0,223.45,223.45,466900
2022-08-19,222.25,222.25,212.43,215.97,215.97,881800
2022-08-20,220.17,221.92,213.63,216.62,216.62,885233
2022-08-21,218.1,221.6,214.82,217.26,217.26,888666
2022-08-22,216.02,221.27,216.02,217.91,217.91,892100
2022-08-23,216.58,220.43,213.15,216.89,216.89,749900
2022-08-24,217.84,224.15,216.33,221.0,221.0,664700
2022-08-25,222.06,222.06,213.22,213.92,213.92,795700
2022-08-26,217.67,218.69,209.53,210.94,210.94,1589300
2022-08-27,215.03,216.69,208.39,210.3,210.3,1310800
2022-08-28,212.39,214.7,207.26,209.67,209.67,1032300
2022-08-29,209.75,212.7,206.12,209.03,209.03,753800
2022-08-30,209.56,211.0,207.54,209.97,209.97,791500
2022-08-31,209.94,212.0,205.97,206.67,206.67,705700
2022-09-01,206.73,211.82,204.14,211.25,211.25,757100
2022-09-02,210.97,213.65,204.23,205.45,205.45,644400
2022-09-03,209.33,211.45,203.02,204.4,204.4,728625
2022-09-04,207.68,209.25,201.81,203.35,203.35,812850
2022-09-05,206.04,207.05,200.6,202.31,202.31,897075
2022-09-06,204.4,204.85,199.39,201.26,201.26,981300
2022-09-07,201.49,209.14,200.25,208.86,208.86,1262600
2022-09-08,205.37,227.16,203.86,226.3,226.3,2017800
2022-09-09,219.04,228.05,218.72,223.27,223.27,712700
2022-09-10,217.66,224.03,215.88,219.51,219.51,1401333
2022-09-11,216.27,220.02,213.03,215.76,215.76,2089966
2022-09-12,214.89,216.0,210.19,212.0,212.0,2778600
2022-09-13,208.25,209.38,205.02,206.59,206.59,2288700
2022-09-14,207.28,209.15,203.01,208.28,208.28,1232300
2022-09-15,206.4,210.86,202.6,208.48,208.48,778700
2022-09-16,207.59,213.06,205.85,213.0,213.0,1559300
2022-09-17,208.7,214.06,206.6,214.0,214.0,1356966
2022-09-18,209.81,215.06,207.34,215.0,215.0,1154633
2022-09-19,210.92,216.06,208.09,216.0,216.0,952300
2022-09-20,216.0,219.63,210.84,212.01,212.01,625600
2022-09-21,212.88,214.34,206.14,206.39,206.39,472700
2022-09-22,205.29,205.29,200.0,202.71,202.71,634100
2022-09-23,202.44,203.91,198.41,200.78,200.78,544900
2022-09-24,201.77,204.11,198.01,199.65,199.65,601633
2022-09-25,201.09,204.32,197.6,198.52,198.52,658366
2022-09-26,200.42,204.52,197.2,197.39,197.39,715100
2022-09-27,201.33,204.95,200.65,202.61,202.61,806800
2022-09-28,205.58,211.5,205.58,210.76,210.76,1016100
2022-09-29,210.82,211.1,206.21,209.39,209.39,1073900
2022-09-30,208.16,216.89,199.11,200.16,200.16,1684600
2022-10-01,207.14,213.57,197.41,199.04,199.04,1594466
2022-10-02,206.12,210.25,195.71,197.91,197.91,1504333
2022-10-03,205.1,206.93,194.01,196.79,196.79,1414200
2022-10-04,199.27,201.27,192.42,201.24,201.24,1813000
2022-10-05,199.81,202.72,195.19,201.02,201.02,1116700
2022-10-06,199.9,202.57,198.6,202.37,202.37,815000
2022-10-07,201.0,202.53,194.96,195.81,195.81,844400
2022-10-08,198.82,200.08,192.16,192.81,192.81,1010000
2022-10-09,196.64,197.63,189.36,189.82,189.82,1175600
2022-10-10,194.46,195.18,186.56,186.82,186.82,1341200
2022-10-11,187.16,189.63,182.81,186.68,186.68,1072800
2022-10-12,186.33,187.03,183.96,185.11,185.11,583100
2022-10-13,182.28,191.98,181.65,191.76,191.76,2252100
2022-10-14,193.14,195.77,185.26,185.53,185.53,705900
2022-10-15,190.95,195.74,185.69,188.72,188.72,672033
2022-10-16,188.75,195.7,186.13,191.9,191.9,638166
2022-10-17,186.56,195.67,186.56,195.09,195.09,604300
2022-10-18,195.02,197.36,192.71,194.05,194.05,654900
2022-10-19,192.88,194.49,190.7,192.0,192.0,769200
2022-10-20,191.4,197.99,190.4,192.98,192.98,670300
2022-10-21,194.01,199.83,193.1,198.88,198.88,968700
2022-10-22,195.45,199.6,192.56,197.87,197.87,1120966
2022-10-23,196.89,199.36,192.03,196.86,196.86,1273233
2022-10-24,198.33,199.13,191.49,195.85,195.85,1425500
2022-10-25,196.09,201.07,195.8,198.56,198.56,698800
2022-10-26,199.58,203.24,197.83,201.02,201.02,723500
2022-10-27,197.5,199.99,190.43,194.0,194.0,2286200
2022-10-28,195.47,204.97,194.99,204.51,204.51,979500
2022-10-29,198.11,206.64,197.65,205.43,205.43,910133
2022-10-30,200.74,208.3,200.31,206.34,206.34,840766
2022-10-31,203.38,209.97,202.97,207.26,207.26,771400
2022-11-01,209.46,214.76,206.99,213.12,213.12,646900
2022-11-02,213.31,219.77,210.2,214.35,214.35,663000
2022-11-03,210.63,220.33,210.63,215.72,215.72,1338400
2022-11-04,215.41,215.41,203.19,208.34,208.34,749500
2022-11-05,213.19,213.73,203.56,207.2,207.2,662133
2022-11-06,210.96,212.05,203.94,206.07,206.07,574766
2022-11-07,208.74,210.37,204.31,204.93,204.93,487400
2022-11-08,205.11,206.95,203.09,204.76,204.76,1081300
2022-11-09,205.0,205.0,197.22,197.94,197.94,622800
2022-11-10,202.79,214.57,202.21,212.45,212.45,861300
2022-11-11,212.45,216.52,209.57,216.37,216.37,819400
2022-11-12,213.99,217.4,210.87,215.41,215.41,718533
2022-11-13,215.52,218.29,212.17,214.44,214.44,617666
2022-11-14,217.06,219.17,213.47,213.48,213.48,516800
2022-11-15,217.43,218.95,212.39,214.29,214.29,513700
2022-11-16,214.54,215.68,210.67,211.99,211.99,460500
2022-11-17,212.84,212.84,206.51,209.12,209.12,419500
2022-11-18,212.01,219.03,210.75,217.36,217.36,670100
2022-11-19,213.95,220.22,208.63,213.79,213.79,777233
2022-11-20,215.89,221.4,206.5,210.22,210.22,884366
2022-11-21,217.83,222.59,204.38,206.65,206.65,991500
2022-11-22,206.31,212.69,205.0,209.41,209.41,523900
2022-11-23,209.99,214.67,207.46,208.49,208.49,377400
2022-11-24,208.94,214.46,206.91,210.61,210.61,366950
2022-11-25,207.89,214.26,206.36,212.72,212.72,356500
2022-11-26,209.62,215.29,206.94,211.55,211.55,507000
2022-11-27,211.35,216.31,207.51,210.37,210.37,657500
2022-11-28,213.08,217.34,208.09,209.2,209.2,808000
2022-11-29,209.5,212.7,203.53,204.79,204.79,516400
2022-11-30,207.21,221.15,205.19,220.59,220.59,2478300
2022-12-01,220.35,223.4,218.59,220.25,220.25,603800
2022-12-02,217.52,235.48,216.77,234.4,234.4,922200
2022-12-03,222.17,234.92,219.42,231.67,231.67,867400
2022-12-04,226.83,234.36,222.08,228.93,228.93,812600
2022-12-05,231.48,233.8,224.73,226.2,226.2,757800
2022-12-06,224.84,226.27,215.28,219.64,219.64,425400
2022-12-07,219.39,231.51,219.39,231.33,231.33,926200
2022-12-08,232.33,239.68,230.97,238.01,238.01,1139100
2022-12-09,235.0,242.32,230.71,231.33,231.33,1075400
2022-12-10,233.62,240.46,230.07,232.84,232.84,1109900
2022-12-11,232.25,238.61,229.44,234.35,234.35,1144400
2022-12-12,230.87,236.75,228.8,235.86,235.86,1178900
2022-12-13,239.31,241.68,234.3,236.98,236.98,618800
2022-12-14,234.89,237.95,232.05,233.91,233.91,675000
2022-12-15,233.0,233.0,226.33,229.37,229.37,813700
2022-12-16,229.0,238.79,228.69,236.92,236.92,1308300
2022-12-17,231.64,238.17,229.5,235.97,235.97,998033
