,Open,High,Low,Close,Adj Close,Volume
2020-05-11,271.45,286.82,270.44,285.28,285.28,2068500
2020-05-12,287.33,288.52,276.41,276.47,276.47,1727500
2020-05-13,276.6,284.86,272.19,277.03,277.03,1644900
2020-05-14,277.56,282.48,272.21,277.0,277.0,3076100
2020-05-15,275.63,288.73,273.51,288.69,288.69,1740100
2020-05-16,281.68,291.0,276.71,287.17,287.17,1735733
2020-05-17,287.73,293.28,279.9,285.65,285.65,1731366
2020-05-18,293.78,295.55,283.1,284.13,284.13,1727000
2020-05-19,285.3,288.41,281.14,282.28,282.28,1267200
2020-05-20,284.81,285.99,282.13,284.62,284.62,1436500
2020-05-21,285.26,285.4,281.25,284.63,284.63,1315000
2020-05-22,284.18,286.0,281.52,284.96,284.96,1066500
2020-05-23,285.12,286.62,277.24,280.34,280.34,1671625
2020-05-24,286.07,287.25,272.96,275.73,275.73,2276750
2020-05-25,287.01,287.88,268.69,271.11,271.11,2881875
2020-05-26,287.95,288.5,264.41,266.5,266.5,3487000
2020-05-27,264.38,278.69,254.41,278.51,278.51,3189300
2020-05-28,276.27,283.73,276.07,277.38,277.38,1922200
2020-05-29,281.35,289.44,276.04,287.96,287.96,5392900
2020-05-30,282.71,289.2,278.63,287.52,287.52,4201733
2020-05-31,284.06,288.97,281.23,287.08,287.08,3010566
2020-06-01,285.42,288.73,283.82,286.64,286.64,1819400
2020-06-02,283.92,286.18,278.66,284.27,284.27,1600700
2020-06-03,283.72,283.8,274.06,277.01,277.01,1782900
2020-06-04,274.27,279.29,270.76,272.82,272.82,1603900
2020-06-05,270.82,271.68,262.55,265.69,265.69,2753400
2020-06-06,268.56,269.73,262.13,265.46,265.46,2531766
2020-06-07,266.31,267.79,261.7,265.24,265.24,2310133
2020-06-08,264.05,265.84,261.28,265.01,265.01,2088500
2020-06-09,267.28,275.14,265.09,270.85,270.85,2687900
2020-06-10,275.76,277.9,271.81,274.34,274.34,1600200
2020-06-11,275.56,276.36,263.67,263.89,263.89,1831000
2020-06-12,268.12,271.39,262.3,268.56,268.56,1530100
2020-06-13,267.0,270.43,262.28,268.3,268.3,1481866
2020-06-14,265.89,269.48,262.26,268.03,268.03,1433633
2020-06-15,264.77,268.52,262.24,267.77,267.77,1385400
2020-06-16,270.43,275.69,268.22,273.77,273.77,1557200
2020-06-17,273.88,282.76,273.77,280.09,280.09,1645100
2020-06-18,279.4,282.22,275.93,279.19,279.19,1371900
2020-06-19,280.3,295.54,280.3,293.27,293.27,4085300
2020-06-20,284.87,295.36,282.8,293.25,293.25,3254233
2020-06-21,289.43,295.18,285.3,293.22,293.22,2423166
2020-06-22,294.0,295.0,287.8,293.2,293.2,1592100
2020-06-23,294.06,299.21,293.31,295.8,295.8,1571800
2020-06-24,294.93,297.71,288.9,291.18,291.18,1622100
2020-06-25,292.38,295.36,288.83,295.15,295.15,1188700
2020-06-26,292.68,293.0,284.74,286.14,286.14,1895300
2020-06-27,290.77,291.22,283.46,285.82,285.82,1747700
2020-06-28,288.86,289.43,282.17,285.5,285.5,1600100
2020-06-29,286.95,287.65,280.89,285.18,285.18,1452500
2020-06-30,287.68,292.37,283.0,290.31,290.31,2171900
2020-07-01,290.5,291.66,283.79,286.28,286.28,1752400
2020-07-02,288.52,293.95,287.45,291.1,291.1,1101700
2020-07-03,289.98,294.21,288.0,291.15,291.15,1161750
2020-07-04,291.44,294.48,288.54,291.21,291.21,1221800
2020-07-05,292.9,294.74,289.09,291.26,291.26,1281850
2020-07-06,294.36,295.0,289.63,291.31,291.31,1341900
2020-07-07,292.3,306.08,291.45,299.06,299.06,1624800
2020-07-08,300.05,301.65,292.13,295.92,295.92,1500300
2020-07-09,295.52,297.79,290.05,295.4,295.4,1106800
2020-07-10,293.95,295.0,290.86,294.45,294.45,911300
2020-07-11,293.65,295.62,288.52,291.24,291.24,1163300
2020-07-12,293.35,296.23,286.19,288.03,288.03,1415300
2020-07-13,293.05,296.85,283.85,284.82,284.82,1667300
2020-07-14,283.14,294.72,279.12,293.83,293.83,1738300
2020-07-15,292.76,295.35,290.2,295.11,295.11,1126900
2020-07-16,292.01,293.33,284.69,290.56,290.56,903300
2020-07-17,291.53,294.67,289.28,294.53,294.53,1072200
2020-07-18,291.92,297.78,290.42,297.39,297.39,1133400
2020-07-19,292.3,300.89,291.55,300.24,300.24,1194600
2020-07-20,292.69,304.0,292.69,303.1,303.1,1255800
2020-07-21,300.65,301.14,290.96,291.4,291.4,1515000
2020-07-22,293.56,293.56,286.46,291.23,291.23,846200
2020-07-23,291.33,291.99,283.32,284.46,284.46,1310200
2020-07-24,281.78,282.64,276.5,278.49,278.49,1837800
2020-07-25,281.47,283.62,276.89,280.4,280.4,1720233
2020-07-26,281.15,284.59,277.29,282.3,282.3,1602666
2020-07-27,280.84,285.57,277.68,284.21,284.21,1485100
2020-07-28,283.83,284.59,278.14,278.52,278.52,1098400
2020-07-29,280.28,281.59,278.09,278.72,278.72,1091200
2020-07-30,275.08,282.28,274.66,279.4,279.4,1538400
2020-07-31,278.88,283.0,268.25,272.0,272.0,2983400
2020-08-01,277.32,282.2,270.17,274.51,274.51,2561033
2020-08-02,275.76,281.39,272.08,277.01,277.01,2138666
2020-08-03,274.2,280.59,274.0,279.52,279.52,1716300
2020-08-04,279.23,280.57,274.03,275.71,275.71,1288400
2020-08-05,275.41,275.75,271.16,273.23,273.23,1329800
2020-08-06,269.3,273.88,268.58,273.34,273.34,1141900
2020-08-07,273.48,277.2,269.95,272.99,272.99,1006000
2020-08-08,272.85,275.56,268.33,271.57,271.57,1066233
2020-08-09,272.21,273.93,266.71,270.15,270.15,1126466
2020-08-10,271.58,272.29,265.09,268.73,268.73,1186700
2020-08-11,266.0,267.99,261.3,261.86,261.86,1370100
2020-08-12,263.08,271.35,262.87,270.85,270.85,1262600
2020-08-13,270.06,272.73,266.87,267.15,267.15,979200
2020-08-14,268.29,269.95,265.8,267.29,267.29,1008300
2020-08-15,268.16,271.36,266.48,269.47,269.47,1000533
2020-08-16,268.03,272.76,267.16,271.66,271.66,992766
2020-08-17,267.9,274.17,267.84,273.84,273.84,985000
2020-08-18,275.0,275.0,269.26,271.31,271.31,887100
2020-08-19,270.85,273.99,269.53,270.07,270.07,996500
2020-08-20,270.67,272.09,268.6,271.43,271.43,1117700
2020-08-21,271.73,273.11,267.99,271.28,271.28,1064100
2020-08-22,271.12,272.72,266.48,270.0,270.0,1055166
2020-08-23,270.51,272.33,264.98,268.71,268.71,1046233
2020-08-24,269.9,271.94,263.47,267.43,267.43,1037300
2020-08-25,268.17,273.32,266.23,272.35,272.35,1316200
2020-08-26,272.86,272.86,268.82,271.29,271.29,857500
2020-08-27,272.95,275.63,269.72,274.34,274.34,961000
2020-08-28,272.94,275.26,268.1,269.96,269.96,813500
2020-08-29,272.08,276.75,268.73,273.01,273.01,979300
2020-08-30,271.21,278.25,269.37,276.07,276.07,1145100
2020-08-31,270.35,279.74,270.0,279.12,279.12,1310900
2020-09-01,277.87,279.96,271.77,275.49,275.49,1252800
2020-09-02,275.64,283.45,273.72,281.89,281.89,1352400
2020-09-03,281.86,281.86,265.25,267.42,267.42,1619600
2020-09-04,267.84,269.91,263.01,266.5,266.5,1514800
2020-09-05,266.32,268.64,261.76,264.53,264.53,1452250
2020-09-06,264.81,267.38,260.51,262.55,262.55,1389700
2020-09-07,263.29,266.11,259.25,260.58,260.58,1327150
2020-09-08,261.78,264.84,258.0,258.61,258.61,1264600
2020-09-09,261.11,264.36,259.04,263.04,263.04,1829100
2020-09-10,262.95,263.58,253.97,255.65,255.65,1231700
2020-09-11,257.84,262.08,255.77,257.96,257.96,1169700
2020-09-12,258.97,264.19,257.47,260.24,260.24,1179966
2020-09-13,260.11,266.29,259.17,262.52,262.52,1190233
2020-09-14,261.24,268.4,260.87,264.8,264.8,1200500
2020-09-15,266.77,267.88,264.24,266.85,266.85,1217100
2020-09-16,271.0,273.55,267.31,267.55,267.55,1387500
2020-09-17,258.98,273.24,258.82,271.46,271.46,1763600
2020-09-18,273.3,273.59,257.42,265.39,265.39,2179500
2020-09-19,270.25,270.71,258.04,264.93,264.93,1836500
2020-09-20,267.19,267.82,258.65,264.46,264.46,1493500
2020-09-21,264.14,264.94,259.27,264.0,264.0,1150500
2020-09-22,263.66,268.0,260.38,267.58,267.58,817500
2020-09-23,267.87,270.08,262.75,263.82,263.82,864300
2020-09-24,262.14,263.9,257.5,263.13,263.13,1422500
2020-09-25,264.1,268.91,260.52,268.18,268.18,1345800
2020-09-26,266.03,269.47,261.76,268.03,268.03,1264966
2020-09-27,267.97,270.02,262.99,267.88,267.88,1184133
2020-09-28,269.9,270.58,264.23,267.73,267.73,1103300
2020-09-29,267.82,271.68,266.38,270.31,270.31,891700
2020-09-30,271.33,274.66,269.46,272.12,272.12,1382800
2020-10-01,272.9,275.4,270.65,273.51,273.51,932500
2020-10-02,269.34,272.79,260.13,260.8,260.8,1339100
2020-10-03,267.18,271.55,260.65,263.53,263.53,1327033
2020-10-04,265.02,270.31,261.18,266.25,266.25,1314966
2020-10-05,262.86,269.07,261.7,268.98,268.98,1302900
2020-10-06,269.89,270.5,260.26,260.98,260.98,1022800
2020-10-07,263.18,266.5,262.1,265.82,265.82,764200
2020-10-08,267.16,268.92,264.91,268.53,268.53,777700
2020-10-09,268.87,270.08,266.24,269.95,269.95,877700
2020-10-10,270.29,272.5,267.35,271.5,271.5,1028866
2020-10-11,271.72,274.91,268.47,273.05,273.05,1180033
2020-10-12,273.14,277.33,269.58,274.6,274.6,1331200
2020-10-13,275.88,280.99,274.48,276.09,276.09,1087900
2020-10-14,275.19,275.75,269.79,271.46,271.46,1026800
2020-10-15,227.55,232.46,213.17,215.28,215.28,17493000
2020-10-16,217.79,225.0,217.19,218.08,218.08,5956100
2020-10-17,218.22,225.32,217.21,218.89,218.89,5233933
2020-10-18,218.65,225.65,217.23,219.7,219.7,4511766
2020-10-19,219.08,225.97,217.25,220.51,220.51,3789600
2020-10-20,222.0,222.62,214.48,214.54,214.54,2924300
2020-10-21,215.89,217.93,209.16,211.38,211.38,2775700
2020-10-22,210.37,214.74,208.23,210.08,210.08,2380500
2020-10-23,212.19,213.51,209.07,211.58,211.58,1715600
2020-10-24,211.38,212.52,207.66,210.1,210.1,1839566
2020-10-25,210.56,211.53,206.26,208.63,208.63,1963533
2020-10-26,209.75,210.54,204.85,207.15,207.15,2087500
2020-10-27,208.35,213.58,206.79,212.19,212.19,2756100
2020-10-28,212.0,214.24,208.25,208.34,208.34,2221200
2020-10-29,209.01,210.38,205.0,207.01,207.01,1930800
2020-10-30,205.93,211.64,203.51,208.36,208.36,2829400
2020-10-31,207.67,211.58,203.2,208.05,208.05,2512166
2020-11-01,209.4,211.51,202.88,207.73,207.73,2194933
2020-11-02,211.14,211.45,202.57,207.42,207.42,1877700
2020-11-03,208.92,214.88,208.0,211.14,211.14,1892000
2020-11-04,218.27,223.77,214.22,215.09,215.09,3778600
2020-11-05,220.08,220.92,216.22,219.48,219.48,2347200
2020-11-06,219.12,221.72,216.36,220.28,220.28,1707900
2020-11-07,220.88,224.17,218.07,221.14,221.14,1964700
2020-11-08,222.65,226.63,219.79,221.99,221.99,2221500
2020-11-09,224.41,229.08,221.5,222.85,222.85,2478300
2020-11-10,223.77,224.74,215.06,215.35,215.35,1917500
2020-11-11,217.12,218.8,213.65,216.72,216.72,1647200
2020-11-12,217.05,221.32,216.9,218.31,218.31,2143900
2020-11-13,222.28,227.27,219.64,225.52,225.52,1695100
2020-11-14,223.52,227.3,220.36,225.1,225.1,1699000
2020-11-15,224.75,227.33,221.07,224.69,224.69,1702900
2020-11-16,225.99,227.36,221.79,224.27,224.27,1706800
2020-11-17,222.72,223.43,218.23,222.96,222.96,1750500
2020-11-18,222.71,223.77,216.34,216.35,216.35,2500400
2020-11-19,216.42,218.14,211.4,211.97,211.97,2604100
2020-11-20,212.35,217.23,210.04,215.21,215.21,2239200
2020-11-21,213.83,217.58,211.41,216.1,216.1,2109800
2020-11-22,215.3,217.94,212.77,216.98,216.98,1980400
2020-11-23,216.78,218.29,214.14,217.87,217.87,1851000
2020-11-24,215.53,219.47,215.13,216.5,216.5,2179600
2020-11-25,217.87,220.54,215.84,218.1,218.1,2033300
2020-11-26,218.74,223.63,217.72,222.41,222.41,1543050
2020-11-27,219.61,226.72,219.61,226.71,226.71,1052800
2020-11-28,223.41,228.54,221.17,227.06,227.06,2230300
2020-11-29,227.2,230.35,222.74,227.4,227.4,3407800
2020-11-30,231.0,232.17,224.3,227.75,227.75,4585300
2020-12-01,227.47,230.56,226.02,230.3,230.3,1762000
2020-12-02,230.3,232.45,226.32,226.7,226.7,1864200
2020-12-03,226.0,229.05,224.71,226.87,226.87,1291600
2020-12-04,227.3,230.21,225.59,228.32,228.32,948900
2020-12-05,228.53,230.61,225.43,227.9,227.9,1039166
2020-12-06,229.77,231.02,225.28,227.48,227.48,1129433
2020-12-07,231.0,231.42,225.12,227.06,227.06,1219700
2020-12-08,228.81,230.2,225.4,229.83,229.83,1329800
2020-12-09,230.0,231.0,221.31,224.38,224.38,1992100
2020-12-10,224.81,224.89,221.7,224.04,224.04,1462600
2020-12-11,224.1,224.56,220.93,224.17,224.17,1476000
2020-12-12,225.0,227.53,222.76,225.49,225.49,1724066
